"","Site","Block","Tree","Source","Name","cond","ht"
"491","PV",2,1,"BL","BL2",1,152
"492","PV",2,4,"BL","BL2",1,188
"493","PV",2,1,"BL","BL3",1,254
"494","PV",2,3,"BL","BL3",1,206
"495","PV",2,5,"BL","BL3",2,152
"496","PV",2,4,"BR","BR3",1,161
"497","PV",2,5,"BR","BR3",1,198
"498","PV",2,2,"BR","BR7",1,161
"499","PV",2,3,"BR","BR7",2,95
"500","PV",2,5,"BR","BR7",1,167
"501","PV",2,1,"CA","CA3",3,106
"502","PV",2,2,"CA","CA3",1,222
"503","PV",2,3,"CA","CA3",1,88
"504","PV",2,4,"CA","CA3",1,159
"505","PV",2,5,"CA","CA3",3,178
"506","PV",2,1,"CA","CA4",1,104
"507","PV",2,2,"CA","CA4",2,146
"508","PV",2,3,"CA","CA4",1,188
"509","PV",2,5,"CA","CA4",1,195
"510","PV",2,1,"CB","CB1",1,198
"511","PV",2,2,"CB","CB1",2,216
"512","PV",2,3,"CB","CB1",2,113
"513","PV",2,4,"CB","CB1",1,79
"514","PV",2,5,"CB","CB1",1,216
"515","PV",2,2,"CC","CC2",1,187
"516","PV",2,3,"CC","CC2",1,113
"517","PV",2,4,"CC","CC2",3,158
"518","PV",2,2,"CC","CC4",1,154
"519","PV",2,4,"CC","CC4",1,177
"520","PV",2,1,"CC","CC7",1,132
"521","PV",2,3,"CC","CC7",2,125
"522","PV",2,5,"CC","CC7",2,90
"523","PV",2,1,"CL","CL1",2,116
"524","PV",2,2,"CL","CL1",2,158
"525","PV",2,3,"CL","CL1",1,186
"526","PV",2,4,"CL","CL1",1,150
"527","PV",2,1,"CP","CP24",1,107
"528","PV",2,2,"CP","CP24",3,131
"529","PV",2,4,"CP","CP24",1,64
"530","PV",2,1,"CP","CP26",1,1
"531","PV",2,2,"CP","CP26",2,94
"532","PV",2,3,"CP","CP26",1,194
"533","PV",2,5,"CP","CP26",1,217
"534","PV",2,1,"CP","CP9",1,159
"535","PV",2,2,"CP","CP9",1,109
"536","PV",2,3,"CP","CP9",1,63
"537","PV",2,5,"CP","CP9",1,218
"538","PV",2,1,"CR","CR2",3,127
"539","PV",2,2,"CR","CR2",2,198
"540","PV",2,3,"CR","CR2",1,66
"541","PV",2,5,"CR","CR2",2,136
"542","PV",2,1,"CR","CR3",1,100
"543","PV",2,2,"CR","CR3",1,151
"544","PV",2,3,"CR","CR3",1,176
"545","PV",2,4,"CR","CR3",1,114
"546","PV",2,5,"CR","CR3",1,165
"547","PV",2,1,"CR","CR4",1,118
"548","PV",2,2,"CR","CR4",1,170
"549","PV",2,3,"CR","CR4",1,151
"550","PV",2,4,"CR","CR4",3,137
"551","PV",2,5,"CR","CR4",3,251
"552","PV",2,1,"CY","CY6",1,100
"553","PV",2,2,"CY","CY6",1,95
"554","PV",2,3,"CY","CY6",1,166
"555","PV",2,4,"CY","CY6",2,225
"556","PV",2,3,"DE","DE2",3,108
"557","PV",2,4,"DE","DE2",2,190
"558","PV",2,5,"DE","DE2",1,147
"559","PV",2,1,"DE","DE4",1,164
"560","PV",2,2,"DE","DE4",2,179
"561","PV",2,4,"DE","DE4",1,70
"562","PV",2,1,"DE","DE5",1,139
"563","PV",2,2,"DE","DE5",2,124
"564","PV",2,3,"DE","DE5",1,206
"565","PV",2,4,"DE","DE5",2,153
"566","PV",2,5,"DE","DE5",1,229
"567","PV",2,1,"DE","DE6",1,195
"568","PV",2,2,"DE","DE6",1,149
"569","PV",2,3,"DE","DE6",3,190
"570","PV",2,4,"DE","DE6",1,140
"571","PV",2,1,"FB","FB3",2,138
"572","PV",2,2,"FB","FB3",1,203
"573","PV",2,3,"FB","FB3",1,219
"574","PV",2,4,"FB","FB3",1,201
"575","PV",2,5,"FB","FB3",3,177
"576","PV",2,1,"FB","FB9",1,162
"577","PV",2,2,"FB","FB9",1,264
"578","PV",2,3,"FB","FB9",1,55
"579","PV",2,4,"FB","FB9",1,140
"580","PV",2,5,"FB","FB9",1,1
"581","PV",2,1,"FW","FW10",1,171
"582","PV",2,2,"FW","FW10",1,170
"583","PV",2,3,"FW","FW10",2,218
"584","PV",2,4,"FW","FW10",1,198
"585","PV",2,1,"FW","FW3",1,115
"586","PV",2,2,"FW","FW3",1,187
"587","PV",2,4,"FW","FW3",1,241
"588","PV",2,5,"FW","FW3",3,141
"589","PV",2,1,"GA","GA1",1,200
"590","PV",2,2,"GA","GA1",1,267
"591","PV",2,3,"GA","GA1",2,155
"592","PV",2,4,"GA","GA1",3,112
"593","PV",2,5,"GA","GA1",2,178
"594","PV",2,1,"GA","GA2",2,85
"595","PV",2,2,"GA","GA2",1,119
"596","PV",2,3,"GA","GA2",2,118
"597","PV",2,5,"GA","GA2",3,102
"598","PV",2,1,"GA","GA3",1,234
"599","PV",2,2,"GA","GA3",1,204
"600","PV",2,4,"GA","GA3",1,163
"601","PV",2,2,"GP","GP1",3,81
"602","PV",2,3,"GP","GP1",1,115
"603","PV",2,4,"GP","GP1",2,180
"604","PV",2,5,"GP","GP1",2,190
"605","PV",2,10,"GP","GP2",3,148
"606","PV",2,11,"GP","GP2",3,82
"607","PV",2,12,"GP","GP2",3,64
"608","PV",2,13,"GP","GP2",1,152
"609","PV",2,14,"GP","GP2",2,84
"610","PV",2,1,"HC","HC1",1,134
"611","PV",2,2,"HC","HC1",1,212
"612","PV",2,4,"HC","HC1",1,257
"613","PV",2,5,"HC","HC1",1,222
"614","PV",2,1,"HC","HC2",3,188
"615","PV",2,2,"HC","HC2",1,91
"616","PV",2,3,"HC","HC2",1,68
"617","PV",2,4,"HC","HC2",2,234
"618","PV",2,5,"HC","HC2",1,77
"619","PV",2,1,"HP","HP1",1,263
"620","PV",2,2,"HP","HP1",3,208
"621","PV",2,3,"HP","HP1",1,125
"622","PV",2,3,"KL","KL10",1,240
"623","PV",2,4,"KL","KL10",2,97
"624","PV",2,5,"KL","KL10",1,154
"625","PV",2,1,"KL","KL11",1,162
"626","PV",2,2,"KL","KL11",1,238
"627","PV",2,3,"KL","KL11",1,184
"628","PV",2,5,"KL","KL11",3,186
"629","PV",2,1,"KL","KL12",1,188
