"","Site","Group","DBK","NumLoc","NumDist","AIC"
"598",95,"Dist",0,0,0,0
"599",95,"Dist",38,0,0,0
"600",95,"Dist",0,0,0,0
"601",95,"Dist",0,0,0,0
"602",95,"Dist",46,0,0,0
"603",95,"Dist",0,0,0,0
"604",95,"Dist",0,0,0,0
"605",95,"Dist",0,0,0,0
"606",95,"Dist",0,0,0,0
"607",95,"Dist",21,0,0,0
"608",95,"Dist",9,0,0,0
"609",95,"Dist",0,0,0,0
"610",95,"Dist",37,0,0,0
"611",95,"Dist",0,0,0,0
"612",95,"Dist",1,0,0,0
"613",95,"Dist",41,0,0,0
"614",95,"Dist",0,0,0,0
"615",95,"Dist",53,0,0,0
"616",95,"Dist",74,0,0,0
"617",95,"Dist",53,0,0,0
"618",95,"Dist",0,0,0,0
"619",95,"Dist",30,0,0,0
"620",95,"Dist",8,0,0,0
"621",95,"Dist",59,0,0,0
"622",95,"Dist",0,0,0,0
"623",95,"Dist",0,0,0,0
"624",95,"Dist",6,0,0,0
"625",95,"Dist",22,0,0,0
"626",95,"Dist",3,0,0,0
"627",95,"Dist",50,0,0,0
"628",95,"Dist",0,0,0,0
"629",95,"Dist",15,0,0,0
"630",95,"Dist",0,0,0,0
"631",95,"Dist",5,0,0,0
"632",95,"Dist",34,0,0,0
"633",95,"Dist",0,0,0,0
"634",95,"Dist",51,0,0,0
"635",95,"Dist",0,0,0,0
"636",95,"Dist",0,0,0,0
"637",95,"Dist",20,0,0,0
"638",95,"Dist",0,0,0,0
"639",95,"Dist",13,0,0,0
"640",95,"Dist",0,0,0,0
"641",95,"Dist",0,0,0,0
"642",95,"Dist",3,0,0,0
"643",95,"Dist",0,0,0,0
"644",95,"Dist",9,0,0,0
"645",95,"Dist",16,0,0,0
"646",95,"Dist",46,0,0,0
"647",95,"Dist",0,0,0,0
"648",95,"Dist",0,0,0,0
"649",95,"Dist",0,0,0,0
"650",95,"Dist",0,0,0,0
"651",95,"Dist",32,0,0,0
"652",95,"Dist",33,0,0,0
"653",95,"Dist",3,0,0,0
"654",95,"Dist",0,0,0,0
"655",95,"Dist",6,0,0,0
"656",95,"Dist",0,0,0,0
"657",95,"Dist",19,0,0,0
"658",95,"Dist",0,0,0,0
"659",95,"Dist",0,0,0,0
"660",95,"Dist",0,0,0,0
"661",95,"Dist",0,0,0,0
"662",95,"Dist",25,0,0,0
"663",95,"Dist",0,0,0,0
"664",95,"Dist",0,0,0,0
"665",95,"Dist",0,0,0,0
"666",95,"Dist",2,0,0,0
"667",95,"Dist",0,0,0,0
"668",95,"Dist",0,0,0,0
"669",95,"Dist",0,0,0,0
"670",95,"Dist",0,0,0,0
"671",95,"Dist",0,0,0,0
"672",95,"Dist",0,0,0,0
"673",95,"Dist",34,0,0,0
"674",95,"Dist",0,0,0,0
"675",95,"Dist",0,0,0,0
"676",95,"Dist",0,0,0,0
"677",95,"Dist",92,0,0,0
"678",95,"Dist",49,0,0,0
"679",95,"Dist",0,0,0,0
"680",95,"Dist",0,0,0,0
"681",95,"Dist",32,0,0,0
"682",95,"Dist",0,0,0,0
"683",95,"Dist",0,0,0,0
"684",95,"Dist",0,0,0,0
"685",95,"Dist",0,0,0,0
"686",95,"Dist",3,0,0,0
"687",95,"Dist",0,0,0,0
"688",95,"Dist",0,0,0,0
"689",95,"Dist",9,0,0,0
"690",95,"Dist",0,0,0,0
"691",95,"Dist",113,0,0,0
"692",95,"Dist",15,0,0,0
"693",95,"Dist",13,0,0,0
"694",95,"Dist",0,0,0,0
"695",95,"Dist",64,0,0,0
"696",95,"Dist",0,0,0,0
"697",95,"Dist",0,0,0,0
"698",95,"Dist",0,0,0,0
"699",95,"Dist",27,0,0,0
"700",95,"Dist",0,0,0,0
"701",95,"Dist",0,0,0,0
"702",95,"Dist",0,0,0,0
"703",95,"Dist",47,0,0,0
"704",95,"Dist",0,0,0,0
"705",95,"Dist",68,0,0,0
"706",95,"Dist",14,0,0,0
"707",95,"Dist",0,0,0,0
"708",95,"Dist",15,0,0,0
"709",95,"Dist",3,0,0,0
"710",95,"Dist",22,0,0,0
"711",95,"Dist",0,0,0,0
"712",95,"Dist",0,0,0,0
"713",95,"Dist",10,0,0,0
"714",95,"Dist",0,0,0,0
"715",95,"Dist",22,0,0,0
"716",95,"Dist",0,0,0,0
