"","Site","Block","Tree","Source","Name","cond","ht"
"486","SF",2,5,"BC","BC8",2,35
"487","SF",2,1,"BK","BK2",2,1
"488","SF",2,2,"BK","BK2",2,94
"489","SF",2,3,"BK","BK2",2,55
"490","SF",2,4,"BK","BK2",1,63
"491","SF",2,5,"BK","BK2",2,112
"492","SF",2,2,"BK","BK3",1,88
"493","SF",2,3,"BK","BK3",1,80
"494","SF",2,5,"BK","BK3",2,142
"495","SF",2,1,"BK","BK5",1,65
"496","SF",2,2,"BK","BK5",1,4
"497","SF",2,3,"BK","BK5",1,54
"498","SF",2,4,"BK","BK5",1,83
"499","SF",2,5,"BK","BK5",1,136
"500","SF",2,1,"BL","BL1",1,73
"501","SF",2,2,"BL","BL1",2,85
"502","SF",2,3,"BL","BL1",2,55
"503","SF",2,4,"BL","BL1",1,61
"504","SF",2,5,"BL","BL1",2,108
"505","SF",2,2,"BL","BL2",2,45
"506","SF",2,4,"BL","BL2",1,100
"507","SF",2,5,"BL","BL2",2,71
"508","SF",2,2,"BL","BL3",1,79
"509","SF",2,3,"BL","BL3",1,67
"510","SF",2,4,"BL","BL3",1,65
"511","SF",2,5,"BL","BL3",1,94
"512","SF",2,1,"BR","BR3",1,126
"513","SF",2,2,"BR","BR3",2,133
"514","SF",2,3,"BR","BR3",2,118
"515","SF",2,4,"BR","BR3",1,53
"516","SF",2,1,"BR","BR7",1,29
"517","SF",2,2,"BR","BR7",2,117
"518","SF",2,3,"BR","BR7",1,115
"519","SF",2,5,"BR","BR7",2,115
"520","SF",2,1,"CA","CA3",1,55
"521","SF",2,2,"CA","CA3",2,187
"522","SF",2,3,"CA","CA3",1,65
"523","SF",2,4,"CA","CA3",1,54
"524","SF",2,1,"CA","CA4",1,54
"525","SF",2,2,"CA","CA4",1,163
"526","SF",2,3,"CA","CA4",2,135
"527","SF",2,5,"CA","CA4",1,59
"528","SF",2,1,"CB","CB1",1,54
"529","SF",2,2,"CB","CB1",1,89
"530","SF",2,3,"CB","CB1",1,46
"531","SF",2,5,"CB","CB1",1,71
"532","SF",2,3,"CC","CC2",1,135
"533","SF",2,4,"CC","CC2",2,61
"534","SF",2,5,"CC","CC2",1,51
"535","SF",2,1,"CC","CC4",1,90
"536","SF",2,3,"CC","CC4",2,50
"537","SF",2,4,"CC","CC4",1,55
"538","SF",2,5,"CC","CC4",2,80
"539","SF",2,1,"CC","CC7",1,113
"540","SF",2,3,"CC","CC7",1,35
"541","SF",2,4,"CC","CC7",2,82
"542","SF",2,5,"CC","CC7",1,85
"543","SF",2,1,"CL","CL1",1,48
"544","SF",2,2,"CL","CL1",2,45
"545","SF",2,5,"CL","CL1",1,112
"546","SF",2,1,"CP","CP24",1,41
"547","SF",2,2,"CP","CP24",1,86
"548","SF",2,3,"CP","CP24",2,72
"549","SF",2,4,"CP","CP24",1,51
"550","SF",2,5,"CP","CP24",1,98
"551","SF",2,1,"CP","CP26",1,80
"552","SF",2,2,"CP","CP26",2,102
"553","SF",2,5,"CP","CP26",1,105
"554","SF",2,1,"CP","CP9",1,74
"555","SF",2,2,"CP","CP9",1,98
"556","SF",2,5,"CP","CP9",1,44
"557","SF",2,1,"CR","CR2",1,114
"558","SF",2,2,"CR","CR2",2,126
"559","SF",2,3,"CR","CR2",1,89
"560","SF",2,4,"CR","CR2",1,14
"561","SF",2,5,"CR","CR2",1,155
"562","SF",2,1,"CR","CR3",1,45
"563","SF",2,2,"CR","CR3",1,106
"564","SF",2,3,"CR","CR3",1,99
"565","SF",2,4,"CR","CR3",1,58
"566","SF",2,5,"CR","CR3",2,98
"567","SF",2,1,"CR","CR4",1,108
"568","SF",2,2,"CR","CR4",2,88
"569","SF",2,3,"CR","CR4",2,46
"570","SF",2,4,"CR","CR4",2,35
"571","SF",2,5,"CR","CR4",1,135
