"","Site","Group","DBK","NumLoc","NumDist","AIC"
"549",78,"Dist",52,0,0,0
"550",78,"Dist",27,0,0,0
"551",78,"Dist",0,0,0,0
"552",78,"Dist",11,0,0,0
"553",78,"Dist",0,0,0,0
"554",78,"Dist",0,0,0,0
"555",78,"Dist",0,0,0,0
"556",78,"Dist",17,0,0,0
"557",78,"Dist",6,0,0,0
"558",78,"Dist",6,0,0,0
"559",78,"Dist",47,0,0,0
"560",78,"Dist",10,0,0,0
"561",78,"Dist",15,0,0,0
"562",78,"Dist",0,0,0,0
"563",78,"Dist",5,0,0,0
"564",78,"Dist",0,0,0,0
"565",78,"Dist",0,0,0,0
"566",78,"Dist",0,0,0,0
"567",78,"Dist",12,0,0,0
"568",78,"Dist",0,0,0,0
"569",78,"Dist",0,0,0,0
"570",78,"Dist",0,0,0,0
"571",78,"Dist",0,0,0,0
"572",78,"Dist",0,0,0,0
"573",78,"Dist",0,0,0,0
"574",78,"Dist",3,0,0,0
"575",78,"Dist",0,0,0,0
"576",78,"Dist",0,0,0,0
"577",78,"Dist",0,0,0,0
"578",78,"Dist",31,0,0,0
"579",78,"Dist",0,0,0,0
"580",78,"Dist",6,0,0,0
"581",78,"Dist",0,0,0,0
"582",78,"Dist",0,0,0,0
"583",78,"Dist",23,0,0,0
"584",78,"Dist",0,0,0,0
"585",78,"Dist",4,0,0,0
"586",78,"Dist",31,0,0,0
"587",78,"Dist",0,0,0,0
"588",78,"Dist",18,0,0,0
"589",78,"Dist",0,0,0,0
"590",78,"Dist",0,0,0,0
"591",78,"Dist",0,0,0,0
"592",78,"Dist",96,0,0,0
"593",78,"Dist",42,0,0,0
"594",78,"Dist",26,0,0,0
"595",78,"Dist",0,0,0,0
"596",78,"Dist",60,0,0,0
"597",78,"Dist",0,0,0,0
"598",78,"Dist",60,0,0,0
"599",78,"Dist",18,0,0,0
"600",78,"Dist",0,0,0,0
"601",78,"Dist",0,0,0,0
"602",78,"Dist",0,0,0,0
"603",78,"Dist",0,0,0,0
"604",78,"Dist",0,0,0,0
"605",78,"Dist",107,0,0,0
"606",78,"Dist",0,0,0,0
"607",78,"Dist",13,0,0,0
"608",78,"Dist",0,0,0,0
"609",78,"Dist",0,0,0,0
"610",78,"Dist",0,0,0,0
"611",78,"Dist",0,0,0,0
"612",78,"Dist",0,0,0,0
"613",78,"Dist",0,0,0,0
"614",78,"Dist",0,0,0,0
"615",78,"Dist",0,0,0,0
"616",78,"Dist",0,0,0,0
"617",78,"Dist",43,0,0,0
"618",78,"Dist",0,0,0,0
"619",78,"Dist",0,0,0,0
"620",78,"Dist",0,0,0,0
"621",78,"Dist",0,0,0,0
"622",78,"Dist",33,0,0,0
"623",78,"Dist",42,0,0,0
"624",78,"Dist",0,0,0,0
