Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
PH,PULO,BC,BC8,2,4,4,98,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,15
PH,PULO,BC,BC8,2,5,4,54,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,15
PH,PULO,BC,BC8,3,1,4,92,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,15
PH,PULO,BC,BC8,3,4,4,129,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,15
PH,PULO,BC,BC8,4,1,2,106,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,15
PH,PULO,BC,BC8,4,3,4,12,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,15
PH,KLMT,BK,BK2,1,2,4,51,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,15
PH,KLMT,BK,BK2,2,3,1,60,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,15
PH,KLMT,BK,BK2,2,5,4,175,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,15
PH,KLMT,BK,BK2,3,1,4,178,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,15
PH,KLMT,BK,BK2,3,4,2,36,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,15
PH,KLMT,BK,BK3,1,1,2,1,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,15
PH,KLMT,BK,BK3,1,2,1,83,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,15
PH,KLMT,BK,BK3,2,4,1,130,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,15
PH,KLMT,BK,BK3,3,5,4,145,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,15
PH,KLMT,BK,BK5,1,1,4,67,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,15
PH,KLMT,BK,BK5,2,4,1,73,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,15
PH,KLMT,BK,BK5,3,2,2,120,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,15
